event.id,visible,timestamp,location.long,location.lat,algorithm.marked.outlier,gps:hdop,manually.marked.outlier,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name
37385144811,true,2024.10.11 02:52:00.000,76.68475,11.5972,,1.24,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144814,true,2024.10.11 02:57:00.000,76.68479,11.59716,,1.24,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144817,true,2024.10.11 03:02:00.000,76.68488,11.59727,,1.36,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144820,true,2024.10.11 03:07:00.000,76.68535,11.59769,,1.25,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144823,true,2024.10.11 03:12:00.000,76.68475,11.59976,,1.2,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144826,true,2024.10.11 03:17:00.000,76.68484,11.59906,,1.36,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144829,true,2024.10.11 03:22:00.000,76.68494,11.5972,,1.28,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144832,true,2024.10.11 03:27:00.000,76.68507,11.59795,,1.77,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144835,true,2024.10.11 03:32:00.000,76.68546,11.59752,,1.32,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144839,true,2024.10.11 03:37:00.000,76.68571,11.59899,,1.8,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144842,true,2024.10.11 03:42:00.000,76.686,11.59979,,1.54,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144845,true,2024.10.11 03:47:00.000,76.68564,11.59956,,1.64,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144848,true,2024.10.11 03:52:00.000,76.68477,11.59732,,1.31,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144851,true,2024.10.11 03:57:00.000,76.68438,11.59723,,1.49,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144854,true,2024.10.11 04:02:00.000,76.68483,11.59603,,1.34,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144857,true,2024.10.11 04:07:00.000,76.6846,11.5977,,1.17,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144860,true,2024.10.11 04:12:00.000,76.68364,11.60024,,1.09,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144863,true,2024.10.11 04:17:00.000,76.68684,11.59978,,1.1,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144866,true,2024.10.11 04:22:00.000,76.68674,11.60044,,1.16,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144869,true,2024.10.11 04:27:00.000,76.68458,11.59787,,1.29,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144872,true,2024.10.11 04:32:00.000,76.6846,11.59685,,0.87,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144876,true,2024.10.11 04:37:00.000,76.68428,11.59802,,1.12,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144879,true,2024.10.11 04:42:00.000,76.68398,11.6005,,1.02,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144882,true,2024.10.11 04:47:00.000,76.68684,11.59992,,1.05,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144885,true,2024.10.11 04:52:00.000,76.68691,11.60005,,1.01,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144888,true,2024.10.11 04:57:00.000,76.68673,11.60002,,1.16,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144891,true,2024.10.11 05:02:00.000,76.68459,11.598,,1.31,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144894,true,2024.10.11 05:07:00.000,76.68443,11.59802,,0.96,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144897,true,2024.10.11 05:12:00.000,76.68716,11.60008,,1.31,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144900,true,2024.10.11 05:17:00.000,76.6862,11.60014,,1.72,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144903,true,2024.10.11 05:22:00.000,76.68745,11.59918,,2.15,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144906,true,2024.10.11 05:28:00.000,76.68643,11.59959,,1.41,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144912,true,2024.10.11 05:37:00.000,76.68501,11.59986,,1.06,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144915,true,2024.10.11 05:42:00.000,76.68542,11.59979,,1.92,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144918,true,2024.10.11 05:47:00.000,76.68686,11.59977,,1.14,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144921,true,2024.10.11 05:52:00.000,76.68654,11.59973,,1.94,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144924,true,2024.10.11 05:57:00.000,76.68655,11.5996,,1.44,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144927,true,2024.10.11 06:02:00.000,76.68658,11.59957,,1.85,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144930,true,2024.10.11 06:07:00.000,76.68642,11.59987,,1.82,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144933,true,2024.10.11 06:12:00.000,76.68646,11.59961,,1.87,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144939,true,2024.10.11 06:22:00.000,76.68681,11.59958,,2.77,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144942,true,2024.10.11 06:27:00.000,76.68649,11.59956,,1.32,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144945,true,2024.10.11 06:32:00.000,76.68654,11.59956,,4.03,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144952,true,2024.10.11 06:42:00.000,76.68676,11.59977,,1.14,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144955,true,2024.10.11 06:47:00.000,76.68626,11.5995,,3.03,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144958,true,2024.10.11 06:52:00.000,76.68555,11.59989,,1.1,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144961,true,2024.10.11 06:57:00.000,76.6848,11.59774,,1.07,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144964,true,2024.10.11 07:01:00.000,76.68452,11.59694,,1.15,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144968,true,2024.10.11 07:07:00.000,76.68456,11.59947,,0.99,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144971,true,2024.10.11 07:11:00.000,76.6866,11.59953,,1.07,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144976,true,2024.10.11 07:17:00.000,76.68192,11.59959,,1.08,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144979,true,2024.10.11 07:21:00.000,76.68687,11.60125,,1.19,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144984,true,2024.10.11 07:27:00.000,76.68753,11.59955,,2.96,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144988,true,2024.10.11 07:32:00.000,76.68665,11.59962,,2.3,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144991,true,2024.10.11 07:36:00.000,76.68632,11.5998,,1.01,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385144996,true,2024.10.11 07:41:00.000,76.68414,11.59977,,1.03,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145001,true,2024.10.11 07:47:00.000,76.68501,11.59933,,1.02,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145004,true,2024.10.11 07:51:00.000,76.68472,11.59746,,1.87,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145008,true,2024.10.11 07:56:00.000,76.68433,11.59981,,1.08,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145012,true,2024.10.11 08:01:00.000,76.68624,11.59958,,0.95,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145016,true,2024.10.11 08:06:00.000,76.68664,11.59949,,0.89,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145021,true,2024.10.11 08:12:00.000,76.68662,11.59995,,2.67,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145024,true,2024.10.11 08:16:00.000,76.68674,11.59969,,1.13,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145028,true,2024.10.11 08:21:00.000,76.6851,11.60022,,0.98,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145032,true,2024.10.11 08:26:00.000,76.68623,11.59932,,1.04,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145038,true,2024.10.11 08:32:00.000,76.68665,11.59979,,1.74,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145041,true,2024.10.11 08:37:00.000,76.68638,11.59927,,1.05,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145046,true,2024.10.11 08:42:00.000,76.6866,11.60002,,1.65,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145049,true,2024.10.11 08:46:00.000,76.68646,11.5997,,1.03,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145053,true,2024.10.11 08:51:00.000,76.68652,11.5998,,0.96,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145057,true,2024.10.11 08:56:00.000,76.68644,11.59978,,1.14,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145061,true,2024.10.11 09:01:00.000,76.68513,11.60005,,0.95,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145065,true,2024.10.11 09:06:00.000,76.68419,11.59936,,0.94,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145069,true,2024.10.11 09:11:00.000,76.68447,11.59765,,1.48,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145073,true,2024.10.11 09:16:00.000,76.68474,11.59844,,0.99,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145077,true,2024.10.11 09:21:00.000,76.68485,11.59599,,0.98,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145081,true,2024.10.11 09:26:00.000,76.68395,11.59763,,0.97,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145085,true,2024.10.11 09:31:00.000,76.68561,11.59977,,1.12,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145089,true,2024.10.11 09:37:00.000,76.68653,11.59965,,3.41,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145106,true,2024.10.11 09:56:00.000,76.68653,11.59961,,1.81,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145110,true,2024.10.11 10:01:00.000,76.6866,11.59938,,1.95,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145114,true,2024.10.11 10:06:00.000,76.68645,11.59979,,1.25,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145118,true,2024.10.11 10:11:00.000,76.68642,11.59978,,0.85,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145122,true,2024.10.11 10:16:00.000,76.68579,11.59982,,0.9,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145126,true,2024.10.11 10:21:00.000,76.68657,11.59993,,1.35,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145130,true,2024.10.11 10:26:00.000,76.68649,11.59991,,0.87,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145134,true,2024.10.11 10:31:00.000,76.68491,11.59989,,1.39,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145137,true,2024.10.11 10:36:00.000,76.68535,11.59968,,1.25,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145141,true,2024.10.11 10:41:00.000,76.68654,11.59959,,2.11,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145144,true,2024.10.11 10:46:00.000,76.68649,11.59984,,1.23,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145147,true,2024.10.11 10:52:00.000,76.68654,11.59946,,4.38,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145150,true,2024.10.11 10:56:00.000,76.68622,11.59927,,2.9,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145153,true,2024.10.11 11:01:00.000,76.68685,11.5999,,2.84,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145157,true,2024.10.11 11:06:00.000,76.68627,11.59958,,1.98,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145161,true,2024.10.11 11:11:00.000,76.68655,11.59991,,1.09,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145165,true,2024.10.11 11:16:00.000,76.68646,11.59981,,1.01,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145169,true,2024.10.11 11:21:00.000,76.68628,11.59978,,1.16,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145173,true,2024.10.11 11:26:00.000,76.68666,11.59974,,1.03,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145177,true,2024.10.11 11:31:00.000,76.68652,11.60007,,1.21,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145180,true,2024.10.11 11:36:00.000,76.68455,11.60023,,1.17,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145184,true,2024.10.11 11:41:00.000,76.68306,11.60109,,1.09,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145187,true,2024.10.11 11:46:00.000,76.68227,11.60047,,1.08,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145190,true,2024.10.11 11:51:00.000,76.68576,11.5994,,1.68,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145193,true,2024.10.11 11:56:00.000,76.68645,11.59982,,1.38,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145195,true,2024.10.11 12:01:00.000,76.68644,11.59958,,1.76,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145198,true,2024.10.11 12:06:00.000,76.68506,11.60084,,1.53,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145201,true,2024.10.11 12:11:00.000,76.68649,11.59983,,2.11,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145204,true,2024.10.11 12:16:00.000,76.68613,11.59985,,1.34,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145207,true,2024.10.11 12:21:00.000,76.68761,11.59912,,1.32,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145210,true,2024.10.11 12:26:00.000,76.68651,11.59968,,1.1,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145213,true,2024.10.11 12:31:00.000,76.68642,11.59978,,1.54,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145216,true,2024.10.11 12:36:00.000,76.68645,11.5997,,1.24,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145220,true,2024.10.11 12:41:00.000,76.68654,11.5997,,1.07,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145223,true,2024.10.11 12:46:00.000,76.68654,11.59963,,1.26,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145226,true,2024.10.11 12:51:00.000,76.68668,11.59954,,0.95,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145229,true,2024.10.11 12:56:00.000,76.68653,11.59966,,0.98,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145232,true,2024.10.11 13:01:00.000,76.68637,11.59966,,0.83,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145234,true,2024.10.11 13:06:00.000,76.68649,11.59963,,1.25,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145236,true,2024.10.11 13:11:00.000,76.68581,11.60028,,1.14,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145238,true,2024.10.11 13:16:00.000,76.68639,11.59978,,0.95,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145240,true,2024.10.11 13:21:00.000,76.6865,11.6002,,1.56,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145242,true,2024.10.11 13:26:00.000,76.68639,11.59956,,1.13,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
37385145288,true,2024.10.11 21:07:00.000,76.68641,11.60018,,3.39,,"gps","Canidae","10343","Burger","Free.ranging dogs . vksanj . Mudumalai TR . GPS collaring"
